96253368;96253368;;GENERAL MOTORS;LEGANZA(V100);йнкндйх рнплнгмше гюдмхе;1;;;1;769
0K9A62623Z;0K9A62623Z;;MOBIS/KIA/HYUNDAI;CARENS;йнкндйх рнплнгмше гюдмхе аюпюаюммше;10;;;1;569
K0BJ12638Z;K0BJ12638Z;;MOBIS/KIA/HYUNDAI;CARNIVAL;йнкндйх рнплнгмше гюдмхе аюпюаюммше;10;;;1;931
583021RA30;583021RA30;;MOBIS/KIA/HYUNDAI;SOLARIS;йнкндйх рнплнгмше гюдмхе дхяйнбше;20;;;1;1 400
583021GA00;583021GA00;;MOBIS/KIA/HYUNDAI;CEED;йнкндйх рнплнгмше гюдмхе дхяйнбше;8;;;1;1 382
5830207A00;5830207A00;SP1189;SANGSIN BRAKE;PICANTO;йнкндйх рнплнгмше гюдмхе дхяйнбше;1;;;1;400
58302M2A00;58302M2A10;;MOBIS/KIA/HYUNDAI;SONATA еF 98MY/SANTAMO;йнкндйх рнплнгмше гюдмхе дхяйнбше;5;;;1;516
583021MA00;583021MA00;;MOBIS/KIA/HYUNDAI;CERATO 1,6;йнкндйх рнплнгмше гюдмхе йнлок;9;;;1;1 500
0K23N2638Z;0K23N2638Z;AMDBF232;AMD;SPECTRA (хФЕБЯЙ);йнкндйх рнплнгмше гюдмхе(АЮПЮА.);1;;;1;714
96534653;96534653;PKC015;PMC;KALOS(T200);йнкндйх рнплнгмше оепедмхе;1;;;1;500
0K9A03328Z;0K9Y63328Z;;MOBIS/KIA/HYUNDAI;CLARUS;йнкндйх рнплнгмше оепедмхе;3;;;1;741
581014BA10;581014BA00;;MOBIS/KIA/HYUNDAI;PORTER 96-;йнкндйх рнплнгмше оепедмхе;4;;;1;1 216
5810138A90;581012CA20;;MOBIS/KIA/HYUNDAI;Coupe (-SEP 2006);йнкндйх рнплнгмше оепедмхе;1;;;1;1 835
;581011YA00;;MOBIS/KIA/HYUNDAI;;йнкндйх рнплнгмше оепедмхе;3;;;1;2 400
0K56B3323Z;0K56B3323Z;;MOBIS/KIA/HYUNDAI;CARNIVAL(05.2000-12.2003);йнкндйх рнплнгмше оепедмхе;1;;;1;1 263
96245178;96245178;;GENERAL MOTORS;LACETTI (J200);йнкндйх рнплнгмше оепедмхе;20;;;1;1 473
581012FA01;581012FA01;;MOBIS/KIA/HYUNDAI;CERATO;йнкндйх рнплнгмше оепедмхе;10;;;1;1 200
58101M2A50;58101M2A50;;MOBIS/KIA/HYUNDAI;SANTAMO 96;йнкндйх рнплнгмше оепедмхе;4;;;1;762
58115241S0;BF1004;;Besf1ts;ACCENT (рюцюг);йнкндйх рнплнгмше оепедмхе;2;;;1;540
581012PA00;581012PA00;;MOBIS/KIA/HYUNDAI;SORENTO NEW 2.4 DOHC;йнкндйх рнплнгмше оепедмхе;10;;;1;2 378
581014DB00;581014DB00;;MOBIS/KIA/HYUNDAI;CARNIVAL;йнкндйх рнплнгмше оепедмхе;9;;;1;597
5810125A10;581011CA00;;MOBIS/KIA/HYUNDAI;GETZ;йнкндйх рнплнгмше оепедмхе;3;;;1;1 080
581011GA00;581011GA00;;MOBIS/KIA/HYUNDAI;ACCENT/VERNA  2006-;йнкндйх рнплнгмше оепедмхе;20;;;1;1 377
;581012TA00;;MOBIS/KIA/HYUNDAI;;йнкндйх рнплнгмше оепедмхе;3;;;1;2 700
S4512002;S4512002;PKC005;PMC;ESPERO;йнкндйх рнплнгмше оепедмхе;1;;;1;500
0K75B3328Z;0K75B3328Z;;MOBIS/KIA/HYUNDAI;PREGIO;йнкндйх рнплнгмше оепедмхе;1;;;1;1 030
58115375A0;58115375A0;;MOBIS/KIA/HYUNDAI;GRG;йнкндйх рнплнгмше оепедмхе;2;;;1;1 035
581012DA50;581012DA50;2.1.173;TSN;ELANTRA;йнкндйх рнплнгмше оепедмхе;1;;;1;355
5810102A10;5810102A10;;MOBIS/KIA/HYUNDAI;ATOS;йнкндйх рнплнгмше оепедмхе;4;;;1;732
581012SA50;581012SA50;;MOBIS/KIA/HYUNDAI;IX 35 / TUCSON 10-;йнкндйх рнплнгмше оепедмхе IX35;6;;;1;2 321
581012SA51;581012SA51;;MOBIS/KIA/HYUNDAI;IX 35 / TUCSON 10-;йнкндйх рнплнгмше оепедмхе IX35;10;;;1;2 755
96133756;96133756;;GENERAL MOTORS;NEXIA;йнкоювнй анкрю йнкеяю;5;;;1;8
2731138020;2731138020;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;йнкоювнй йюрсьйх гюфхцюмхъ;10;;;1;219
96229145;96229145;;GENERAL MOTORS;AVEO;йнкоювнй люякннрпюфюрекэмши;10;;;1;27
90410741;90410741;;GENERAL MOTORS;REZZO (U100);йнкоювнй люякннрпюфюрекэмши;10;;;1;52
0K30E10155;0K30E10155;811C5I0;POS;SPECTRA (хФЕБЯЙ);йнкоювнй люякннрпюфюрекэмши;1;;;1;14
94580655;94580655;;GENERAL MOTORS;NEXIA;йнкоювнй люякннрпюфюрекэмши;50;;;1;33
222242B011;222242B011;;MOBIS/KIA/HYUNDAI;ELANTRA 06-;йнкоювнй люякннрпюфюрекэмши;101;;;1;38
0K30C10155B;0K30C10155B;;MOBIS/KIA/HYUNDAI;RIO;йнкоювнй люякннрпюфюрекэмши;6;;;1;18
2222438010;2222438000;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;йнкоювнй люякннрпюфюрекэмши;101;;;1;29
222242B001;222242B001;;MOBIS/KIA/HYUNDAI;ELANTRA;йнкоювнй люякннрпюфюрекэмши бшосяй.;10;;;1;42
5464838000;5464838000;;MOBIS/KIA/HYUNDAI;SONATA;йнкоювнй ярнийх юлнпрхгюрнпю;9;;;1;155
9781122301;9781122301;;MOBIS/KIA/HYUNDAI;CEED;йнкоювнй рпсайх яхярелш нукюфдемхъ;1;;;1;18
2304041200;2304041200;;MOBIS/KIA/HYUNDAI;PORTER;йнкэжю онпьмебше;5;;;1;2 632
93742294;93742294;;GENERAL MOTORS;NEXIA;йнкэжю онпьмебше;2;;;1;1 747
2304022931;2304022931;;MOBIS/KIA/HYUNDAI;GETZ;йнкэжю онпьмебше 0,25;1;;;1;1 911
96352779;96352779;KOS220;KOS;NUBIRA;йнкэжн анкрю йпшьйх йкюоюммни 1,6;1;;;1;8
4917145220;4917145220;;MOBIS/KIA/HYUNDAI;COUNTY;йнкэжн йпеярнбхмш йюпдюмю;20;;;1;13
2243342903;2243342903;;MOBIS/KIA/HYUNDAI;PORTER;йнкэжн йпшьйх йкюоюмнб;10;;;1;37
5306839000;5306839000;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;йнкэжн йпшьйх пюяопедбюкю;10;;;1;61
4575123001;4575123001;;MOBIS/KIA/HYUNDAI;CEED 06-;йнкэжн ярнонпмне;5;;;1;32
4917111420;4917111420;;MOBIS/KIA/HYUNDAI;PORTER 96-;йнкэжн ярнонпмне йпеярнбхмю;4;;;1;10
2341441001;2341441001;;MOBIS/KIA/HYUNDAI;HD65,72,78,COUNTY;йнкэжн ярнонпмне онпьмъ;10;;;1;14
5171829100;517181C010;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йнкэжн ярнонпмне ярсохжш;8;;;1;59
94535492;94535492;;GENERAL MOTORS;NEXIA;йнкэжн рпсайх йнмдхжхнмепю;50;;;1;12
96124226;96124226;;GENERAL MOTORS;NEXIA;йнкэжн рпсайх яйб;50;;;1;2
96183827;96183827;;GENERAL MOTORS;NEXIA;йнкэжн рпсаш цксь. опхелмни;4;;;1;272
K995621400;K995621400;;MOBIS/KIA/HYUNDAI;SPECTRA (07.2001-)/SHUMA;йнкэжн сокнрмхрекэмне рпсайх люякнопнбндю;101;;;1;19
94535497;94535497;;GENERAL MOTORS;MATIZ;йнкэжн сокнрмхрекэмне рпсайх яйб;2;;;1;26
;3381745700;;MOBIS/KIA/HYUNDAI;;йнкэжн тнпясмйх  County (D4DD)(ЯПЕДМЕЕ);50;;;1;40
338054A000;338054A000;;MOBIS/KIA/HYUNDAI;SORENTO (2006-);йнкэжн тнпясмйх рнокхбмни;50;;;1;61
8,19E+15;8,19E+15;;MOBIS/KIA/HYUNDAI;TUCSON;йнлокейр гюлйнб;6;;;1;2 288
0K34D09010D;0K34D09010D;;MOBIS/KIA/HYUNDAI;RIO;йнлокейр гюлйнб кхвхмйх;3;;;1;1 336
;230602A913;;MOBIS/KIA/HYUNDAI;;йнлокейр ондьхомхйнб яйнкэфемхъ ьюрсмю (4ьр);2;;;1;400
;2304026903;;MOBIS/KIA/HYUNDAI;;йнлокейр онпьмебшу йнкеж дбхцюрекъ (12ьр);2;;;1;2 100
2092026A01;2092026A01;;SHANKIT;AVANTE;йнлокейр опнйкюднй дбхцюрекъ (бепумхи);2;;;1;469
KHBK113RU254;KHBK113RU254;PNA020;PMC;ELANTRA -03 XD;йнлокейр пелмъ цпл;2;;;1;1 200
581011CA00;BF1035;;Besf1ts;ELANTRA;йНЛОКЕЙР РНПЛНГМШУ ЙНКНДНЙ (4ЬР);2;;;1;750
5810126A00;BF1030;;Besf1ts;SANTA FE 00-;йнлокейр рнплнгмшу йнкнднй я мюйкюдйюлх (4ьр);1;;;1;841
;372124B000;;MOBIS/KIA/HYUNDAI;;йнмрюйрмши щкелемр опнбндйх юййслскърнпю;5;;;1;160
;3725138100;;MOBIS/KIA/HYUNDAI;;йнмрюйрмши щкелемр опнбндйх юййслскърнпю;1;;;1;58
;9381025000;;MOBIS/KIA/HYUNDAI;;"йнмжебни бшйкчвюрекэ ""ярно-яхцмюкю""";2;;;1;261
4130039260;4130039260;;MOBIS/KIA/HYUNDAI;TUCSON;йнпгхмю яжеокемхъ;1;;;1;2 442
4130026010;4130026010;;MOBIS/KIA/HYUNDAI;ELANTRA 11 (2011-);йнпгхмю яжеокемхъ;6;;;1;2 724
96184505;96184505;SCDW245;SECO;LANOS(T100);йнпгхмю яжеокемхъ;7;;;1;500
0K01316410A;0K01116410A;SCKI117;SECO;SPORTAGE;йнпгхмю яжеокемхъ;6;;;1;464
AA70A16410;AA70A16410;;MOBIS/KIA/HYUNDAI;BESTA;йнпгхмю яжеокемхъ;6;;;1;1 079
4130022600;4130022600;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йнпгхмю яжеокемхъ;1;;;1;1 001
4579637000;4579637000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йнпнайю оепедюв-йнкэжебюъ;2;;;1;1 593
9181025A01;9181025A01;;MOBIS/KIA/HYUNDAI;ACCENT/VERNA  2006-;йнпнайю опеднупюмхрекеи;9;;;1;844
281204B400;281204B400;;MOBIS/KIA/HYUNDAI;PORTER;йнпося бнгдсьмнцн тхкэрпю;1;;;1;1 601
;924064L700;;MOBIS/KIA/HYUNDAI;SOLARIS;йнпося опнрхбнрслюммнцн тнмюпъ я пюяяехбюрекел;3;;;1;3 280
;924054L700;;MOBIS/KIA/HYUNDAI;SOLARIS;йнпося опнрхбнрслюммнцн тнмюпъ я пюяяехбюрекел;3;;;1;3 280
0K2C513320A;0K2C513320A;;MOBIS/KIA/HYUNDAI;CARENS;йнпося тхкэрпю бнгдсьмнцн;1;;;1;2 306
0K01113300D;0K01113300D;;MOBIS/KIA/HYUNDAI;SPORTAGE;йнпося тхкэрпю бнгдсьмнцн;1;;;1;2 179
281111C000;281111C000;;MOBIS/KIA/HYUNDAI;GETZ;йнпося тхкэрпю бнгдсьмнцн бепумхи;6;;;1;209
281122D250;281122D250;;MOBIS/KIA/HYUNDAI;ELANTRA рЮцЮГ 04-;йнпося тхкэрпю бнгдсьмнцн мхфмхи;1;;;1;130
0K01125060;0N01025060A;;MOBIS/KIA/HYUNDAI;SPORTAGE;йпеярнбхмю йюпдюмю;6;;;1;685
0K01125060;0K01125060;;MOBIS/KIA/HYUNDAI;SPORTAGE;йпеярнбхмю йюпдюмю;10;;;1;669
8658425000;8658425000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йпнмьреим аюкйх аюлоепю;50;;;1;17
865811A000;865811A000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йпнмьреим аюкйх аюлоепю оепедмецн;10;;;1;71
;865621A000;;MOBIS/KIA/HYUNDAI;CEED 10-;йпнмьреим аюкйх аюлоепю оепедмецн;20;;;1;124
866353D000;866353D000;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;йпнмьреим аюкйх гюдм/аюлоепю мхфмхи;1;;;1;35
865841A000;865841A000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йпнмьреим аюкйх оеп/аюлоепю;9;;;1;98
8656225000;8656225000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йпнмьреим аюкйх оеп/аюлоепю бепум.;50;;;1;24
866811H000;866811H000;;MOBIS/KIA/HYUNDAI;CEED;йпнмьреим аюлоепю;1;;;1;23
865821A000;865821A000;;MOBIS/KIA/HYUNDAI;ACCENT/VERNA  2006-;йпнмьреим аюлоепю;6;;;1;66
866813J000;866813J000;;MOBIS/KIA/HYUNDAI;IX55 07-;йпнмьреим аюлоепю;6;;;1;108
866422L300;866422L300;;MOBIS/KIA/HYUNDAI;i30;йпнмьреим аюлоепю гюдмецн кебнцн;4;;;1;78
866411R020;866411R020;;MOBIS/KIA/HYUNDAI;SOLARIS;йпнмьреим аюлоепю гюдмецн кебши;9;;;1;53
866412L300;866412L300;;MOBIS/KIA/HYUNDAI;i30;йпнмьреим аюлоепю гюдмецн опюбши;4;;;1;78
8655810000;8655810000;;MOBIS/KIA/HYUNDAI;;йпнмьреим аюлоепю оепедмецн опюбши;4;;;1;87
865132L000;865132L000;;MOBIS/KIA/HYUNDAI;i30;йпнмьреим аюлоепю оепедмецн-жемрп,;4;;;1;48
5551422000;5551422000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йпнмьреим брскйх гюд. ярюахкхгюрнпю;20;;;1;34
5481425000;5481425000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йпнмьреим брскйх ярюахкхгюрнпю;20;;;1;22
4521723030;4521723030;;MOBIS/KIA/HYUNDAI;CEED 10-;йпнмьреим йоо;2;;;1;224
865161C300;865161C300;;MOBIS/KIA/HYUNDAI;GETZ;йпнмьреим йпеокемхъ аюлоепю оепедмецн;3;;;1;72
866882L300;866882L300;;MOBIS/KIA/HYUNDAI;i30;йпнмьреим мюйкюдйх аюлоепю гюдмецн;4;;;1;20
866872L300;866872L300;;MOBIS/KIA/HYUNDAI;i30;йпнмьреим мюйкюдйх аюлоепю гюдмецн;4;;;1;20
865932P000;865932P000;;MOBIS/KIA/HYUNDAI;Sor 09-;йпнмьреим накхжнбйх аюлоепю оепедмецн КЕБ. бЕПУ;10;;;1;149
253331M000;253331M000;;MOBIS/KIA/HYUNDAI;CERATO;йпнмьреим пюдхюрнпю;50;;;1;86
253332S100;253332S100;;MOBIS/KIA/HYUNDAI;Sport 10-;йпнмьреим пюдхюрнпю янд;4;;;1;89
863671R000;863671R000;;MOBIS/KIA/HYUNDAI;SOLARIS;йпнмьреим пеьерйх пюдхюрнпю кебши (мхфмхи);50;;;1;39
863681R000;863681R000;;MOBIS/KIA/HYUNDAI;SOLARIS;йпнмьреим пеьерйх пюдхюрнпю опюбши (мхфмхи);50;;;1;35
557915A300;557915A300;;MOBIS/KIA/HYUNDAI;COUNTY;йпнмьреим ярюахкхгюрнпю гюдмецн;2;;;1;396
;589345H001;;MOBIS/KIA/HYUNDAI;;йпнмьреим рнплнгмни рпсайх;20;;;1;28
547604B000;547604B000;;MOBIS/KIA/HYUNDAI;PORTER;йпнмьреим ръцх ярюахкхгюрнпю кебши;1;;;1;205
96562085;96562085;GD5333BL;GORDON;MATIZ (M100);йпшкн  кебне (Я НРБ. ОНД ОНБРНПХР);50;;;1;1 350
0K3Y171300;0K3Y171300;;MOBIS/KIA/HYUNDAI;RIO 4 DOOR;йпшкн гюдмее кебне;1;;;1;3 333
715033CC10;715033CC10;;MOBIS/KIA/HYUNDAI;MAGENTIS;йпшкн гюдмее кебне;4;;;1;6 346
0K3Y270300;0K3Y270300;;MOBIS/KIA/HYUNDAI;RIO 5 DOOR;йпшкн гюдмее опюбне;1;;;1;1 363
0K01852221;0K01852221A;;MOBIS/KIA/HYUNDAI;SPORTAGE 98-;йпшкн кебне;1;;;1;1 774
0K2S152211A;0K2S152211A;;MOBIS/KIA/HYUNDAI;SHUMA II;йпшкн кебне;6;;;1;2 167
663113D200;663113D200;1923HL;GORDON;SONATA EF (рЮцЮГ) 01MY;йпшкн кебне (SON 98- КЕБ.);10;;;1;2 700
6631125350;6631125350;99604CL;GORDON;ACCENT (рюцюг);йпшкн оепедмее  (ACCENT рЮц КЕБ.);9;;;1;1 250
6632125350;6632125350;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йпшкн оепедмее  (ACCENT рюц опюб.);3;;;1;3 552
6632125350;6632125350;99604CR;GORDON;ACCENT (рюцюг);йпшкн оепедмее  (ACCENT рюц опюб.);9;;;1;1 250
6631125350;6631125350;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йпшкн оепедмее (ACCENT рЮц КЕБ.);4;;;1;2 800
663111R300;663111R300;;MOBIS/KIA/HYUNDAI;SOLARIS;йпшкн оепедмее кебне онд онбрнпхрекэ;4;;;1;3 872
0K2S152111A;0K2S152111A;;MOBIS/KIA/HYUNDAI;SHUMA II;йпшкн опюбне;3;;;1;2 171
663213D010;663213D200;1923HR;GORDON;SONATA EF (рЮцЮГ) 01MY;йпшкн опюбне   (SON 98- ОПЮБ.);10;;;1;2 700
96562086;96562086;GD5333BR;GORDON;MATIZ (M100);йпшкн опюбне (Я НРБ. ОНД  ОНБРНПХР);50;;;1;1 350
;971565H000;;MOBIS/KIA/HYUNDAI;;йпшкэвюрйю бемрхкърнпю нрнохрекъ;5;;;1;347
252311R390;252311R390;;MOBIS/KIA/HYUNDAI;SOLARIS;йпшкэвюрйю бемрхкърнпю пюдхюрнпю янд;4;;;1;962
224103A000;224103A000;;MOBIS/KIA/HYUNDAI;IX55 07-;йпшьйA йкюоюммюъ;1;;;1;770
692004L000;692004L000;;MOBIS/KIA/HYUNDAI;SOLARIS;йпшьйю аюцюфмхйю   мю яедюм;1;;;1;8 452
692002G001;692002G001;;MOBIS/KIA/HYUNDAI;MAGENTIS;йпшьйю аюцюфмхйю 07-;1;;;1;4 807
;4162536000;;MOBIS/KIA/HYUNDAI;;йпшьйю аювйю цсп;1;;;1;87
254403K000;254403K000;;MOBIS/KIA/HYUNDAI;CEED;йпшьйю аювйю пюяьхпхрекэмнцн;1;;;1;39
986233K000;986233K000;;MOBIS/KIA/HYUNDAI;SOLARIS;йпшьйю аювйю ярейкннлшбюрекъ;101;;;1;11
9,22E+05;9,22E+05;;MOBIS/KIA/HYUNDAI;TUCSON;йпшьйю акнйю тюпш;20;;;1;37
2651026600;265104A000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);йпшьйю цнпкнбхмш люякнгюкхбмни;20;;;1;105
96413100;96413100;;SHANKIT;NEXIA;йпшьйю цнпкнбхмш люякнгюкхбмни;1;;;1;67
96316107;96316107;;GENERAL MOTORS;MATIZ (M100);йпшьйю гепйюкю (MATIZ КЕБ.);50;;;1;48
2242037213;2242037213;;MOBIS/KIA/HYUNDAI;TUCSON 2,7;йпшьйю йкюоюммюъ опюбюъ;5;;;1;1 504
986413D000;986413D000;;MOBIS/KIA/HYUNDAI;SONATA;йпшьйю нлшбюрекъ тюп кебюъ;5;;;1;62
2533033101;2533017000;;MOBIS/KIA/HYUNDAI;PICANTO;йпшьйю пюдхюрнпю янд;10;;;1;204
921402D000;921402D000;;MOBIS/KIA/HYUNDAI;ELANTRA -06 XD;йпшьйю тюпш;20;;;1;54
;865534L500;;MOBIS/KIA/HYUNDAI;SOLARIS;йсгнбмни йпнмьреим йпеокемхъ аюлоепю;20;;;1;270
;865544L500;;MOBIS/KIA/HYUNDAI;SOLARIS;йсгнбмни йпнмьреим йпеокемхъ аюлоепю;20;;;1;270
0K30B33031B;0K30B33031B;;MOBIS/KIA/HYUNDAI;RIO I;йскюй онбнпнрмши (RIO1 КЕБ.);9;;;1;448
0K30D33021C;0K30D33021C;;MOBIS/KIA/HYUNDAI;RIO I;йскюй онбнпнрмши (RIO1 ОПЮБ.);4;;;1;703
5171507150;5171507150;;MOBIS/KIA/HYUNDAI;PICANTO;йскюй онбнпнрмши кебши;1;;;1;718
1864318004N;1864318004N;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);кюлою;50;;;1;45
1864305009N;1864305009N;;MOBIS/KIA/HYUNDAI;SONATA еF 98-;кюлою тюпш опнрхбнрслюммни;50;;;1;22
9724125100;9724125100;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);кюлонвйю;101;;;1;15
;1869105043;;MOBIS/KIA/HYUNDAI;;кюлонвйю оюмекх опханпнб (12 б, 1.6 бр);20;;;1;57
;941227A000;;MOBIS/KIA/HYUNDAI;;кюлонвйю оюмекх опханпнб (12б, 1,2бр);20;;;1;67
;1869105041;;MOBIS/KIA/HYUNDAI;;кюлонвйю оюмекх опханпнб (12б, 1,5бр);9;;;1;57
551165A400;551165A400;;MOBIS/KIA/HYUNDAI;COUNTY;кхяр пеяянпш;1;;;1;584
551145A400;551145A400;;MOBIS/KIA/HYUNDAI;COUNTY;кхяр пеяянпш;3;;;1;875
;2151038052;;MOBIS/KIA/HYUNDAI;;люякъмши ондднм дбхцюрекъ;1;;;1;550
;2632027100;;MOBIS/KIA/HYUNDAI;;лЮЯКЪМШИ ТХКЭРП ДБХЦЮРЕКЪ;6;;;1;210
0FE3R14302;FL2003;;Besf1ts;SPORTAGE;лЮЯКЪМШИ ТХКЭРП ДБХЦЮРЕКЪ;20;;;1;100
0K20311500;0K20311500;;MOBIS/KIA/HYUNDAI;SHUMA;люунбхй;4;;;1;878
232203A100;232203A100;;MOBIS/KIA/HYUNDAI;MOHAVE;люунбхй;1;;;1;1 089
;5812532000;;MOBIS/KIA/HYUNDAI;;ледмюъ гюцксьйю рнплнгмнцн ясоонпрю;20;;;1;43
834811H000;834811H000;;MOBIS/KIA/HYUNDAI;CEED;леуюмхгл ярейкнондзелмхйю;1;;;1;1 745
9544022870;9544022870;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лндскэ;1;;;1;5 368
9591025300;9591025300;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лндскэ ондсьйх аегноюямнярх;2;;;1;2 822
877224A000;877224A000FU;;MOBIS/KIA/HYUNDAI;STAREX 97;лнкдхмц;3;;;1;56
7958A08011;7958A08011;;SSANGYONG;REXTON;лнкдхмц юпйх;1;;;1;1 132
8737025500CA;8737025500;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лнкдхмц аюцюфмхйю;20;;;1;154
873111R000;873111R000;;MOBIS/KIA/HYUNDAI;SOLARIS;лнкдхмц аюцюфмхйю (яедюм);3;;;1;618
866231C300;866231C300;;MOBIS/KIA/HYUNDAI;GETZ;лнкдхмц аюлоепю гюдмецн;9;;;1;1 020
866712D600;866712D600;;MOBIS/KIA/HYUNDAI;ELANTRA (2000 ->);лнкдхмц аюлоепю гюдмецн;2;;;1;1 034
8652507500;8652507501;;MOBIS/KIA/HYUNDAI;Pikanto (2008-);лнкдхмц аюлоепю оепедмецн;10;;;1;239
865853K710;865853K710;;MOBIS/KIA/HYUNDAI;SONATA NF;лнкдхмц аюлоепю оепедмецн кебши;1;;;1;186
865913X000;865913X000;;MOBIS/KIA/HYUNDAI;Elan 11-;лнкдхмц аюлоепю оепедмецн МХФМХИ;8;;;1;204
865723F500EB;865723F500EB;;MOBIS/KIA/HYUNDAI;Opirus NEW;лнкдхмц аюлоепю опюбши;4;;;1;974
0K2FA51991;0K2FA51991;;MOBIS/KIA/HYUNDAI;CARENS;лнкдхмц дбепх;6;;;1;32
0K2FA51993;0K2FA51993;;MOBIS/KIA/HYUNDAI;CARENS;лнкдхмц дбепх;5;;;1;32
865823K700;MD1086N;;Besf1ts;SONATA NF;лНКДХМЦ ДБЕПХ;7;;;1;150
865813K700;MD1085N;;Besf1ts;SONATA NF;лНКДХМЦ ДБЕПХ;6;;;1;150
0K2FA51992;0K2FA51992;;MOBIS/KIA/HYUNDAI;CARENS;лнкдхмц дбепх;3;;;1;48
8773225000CA;MD1052A;;Besf1ts;ACCENT (рюцюг);лнкдхмц дбепх  гюдмеи (ACCENT рюц опюб.) ВЕПМ.;5;;;1;155
877311C500CA;877311C500CA;;MOBIS/KIA/HYUNDAI;GETZ;лнкдхмц дбепх гюдмеи;10;;;1;292
8773125000;8773125000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лнкдхмц дбепх гюдмеи (ACCENT рюц кеб.) яепши;20;;;1;227
8773125000CA;MD1042A;;Besf1ts;ACCENT (рюцюг);лнкдхмц дбепх гюдмеи (ACCENT рюц кеб.) ВЕПМ.;20;;;1;165
8,77E+05;8,77E+05;;MOBIS/KIA/HYUNDAI;ACCENT/VERNA  2006-;лнкдхмц дбепх гюдмеи кебни;3;;;1;266
0K9A0506C9HXX;0K9A0506C9HXX;;MOBIS/KIA/HYUNDAI;CLARUS;лнкдхмц дбепх гюдмеи кебни;5;;;1;142
838301H000EQ;838301H000EQ;;MOBIS/KIA/HYUNDAI;CEED 10-;лнкдхмц дбепх гюдмеи кебни (сцнкнй);4;;;1;90
877321F000K6;877321F000K6;;MOBIS/KIA/HYUNDAI;SPORTAGE;лнкдхмц дбепх гюдмеи опюбни;1;;;1;1 718
877222D200CA;877222D200CA;;MOBIS/KIA/HYUNDAI;ELANTRA -06 XD;лнкдхмц дбепх гюдмеи опюбни;1;;;1;361
8773225000CA;8773225000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лнкдхмц дбепх гюдмеи опюбни 4DR;50;;;1;227
0K2N2506L1XX;0K2N2506L1XX;;MOBIS/KIA/HYUNDAI;SPECTRA (хФЕБЯЙ);лнкдхмц дбепх оепедмеи;10;;;1;602
877223J000GF;877223J000GF;;MOBIS/KIA/HYUNDAI;IX55;лнкдхмц дбепх оепедмеи;1;;;1;774
8772225000CA;MD1032A;;Besf1ts;ACCENT (рюцюг);лнкдхмц дбепх оепедмеи (ACCENT рюц опюб.) ВЕПМ.;10;;;1;220
877211F000UD;877211F000UD;;MOBIS/KIA/HYUNDAI;SPORTAGE II 2,0 D-2,7;лнкдхмц дбепх оепедмеи кебни;1;;;1;895
822101G001;822101G000;;MOBIS/KIA/HYUNDAI;RIO III 07-;лнкдхмц дбепх оепедмеи кебни;4;;;1;149
8772107100;8772107100;;MOBIS/KIA/HYUNDAI;PICANTO;лнкдхмц дбепх оепедмеи кебни;3;;;1;246
8772125000;8772125000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лнкдхмц дбепх оепедмеи кебши;20;;;1;236
877221F000UD;877221F000UD;;MOBIS/KIA/HYUNDAI;SPORTAGE II 2,0 D-2,7;лнкдхмц дбепх оепедмеи опюбни;1;;;1;895
8772225000;8772225000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лнкдхмц дбепх оепедмеи опюбши;20;;;1;298
8771125000CA;MD1002A;;Besf1ts;ACCENT (рюцюг);лнкдхмц йпшкю кебши    (ACCENT рюц опюб.) ВЕПМ.;20;;;1;39
8771225000;8771225000;;MOBIS/KIA/HYUNDAI;ACCENT (рюцюг);лнкдхмц йпшкю опюбши;5;;;1;91
8771225000;MD1011A;;Besf1ts;Accent (RUSSIA) (2003-);лнкдхмц йпшкю опюбши;5;;;1;33
8725226000;8725226000;;MOBIS/KIA/HYUNDAI;SANTA FE;лнкдхмц йпшьх;20;;;1;91
86772M2000;86772M2000;;MOBIS/KIA/HYUNDAI;Santamo (1998-2002);лнкдхмц йпшьх;1;;;1;243
